geneID,name,tsGenLoc,chr,start,stop,strand,upstreamGenLoc,type,exons,tsLength,spliceAlt,pseudo,description,tmDom,signalP,loc,dist2Telo,subtelo.HP1,altName,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,ap2gDD.t3h,ap2gDD.t9h,ap2gDD.t15h,ap2gDD.t21h,ap2gDD.t27h,ap2gDD.t33h,ap2gDD.t39h,ap2gDD.t45h,ap2gDD.t57h,ap2gDD.t69h,ap2gDD.t81h
PF3D7_1417200,PF3D7_1417200 protein,Pf3D7_14_v3: 694585 - 708177 (+),Pf3D7_14_v3,694585,708177,(+),Pf3D7_14_v3: 691273 - 694584 (+),protein,2,13401,0,0,"NOT family protein, putative",0,0,nucleus,694585,FALSE,PF3D7_1417200 protein,0,5,other,0,0,0,0,0,6,6,6,0.991694698,0.991694698,-0.13,-0.02,0.09,0.16,0.14,0.04,0.05,-0.46,0.51,0.2,0.04
PF3D7_1417300,ATG4,Pf3D7_14_v3: 709670 - 713309 (+),Pf3D7_14_v3,709670,713309,(+),Pf3D7_14_v3: 708178 - 709669 (+),protein,3,3375,0,0,"cysteine protease ATG4, putative (ATG4)",0,0,0,709670,FALSE,ATG4,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.04,0.01,-0.11,-0.05,0.33,-0.29,-0.67,-0.55,0.08,-0.13,0.13
PF3D7_1417400,EPAC,Pf3D7_14_v3: 714708 - 725998 (+),Pf3D7_14_v3,714708,725998,(+),Pf3D7_14_v3: 713310 - 714707 (+),protein,3,10704,0,1,"rap guanine nucleotide exchange factor, putative, pseudogene (EPAC)",0,0,0,714708,FALSE,EPAC,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,-0.02,-0.04,-0.05,0.04,0.05,-0.55,-0.65,0.19,0.19,0.08
PF3D7_1417500,CBF5,Pf3D7_14_v3: 726979 - 728379 (-),Pf3D7_14_v3,726979,728379,(-),Pf3D7_14_v3: 730693 - 728380 (-),protein,1,1401,0,0,"H/ACA ribonucleoprotein complex subunit 4, putative (CBF5)",0,0,0,728379,FALSE,CBF5,0,3,other,0,0,0,0,0,12,9,9,0.577057558,0.577057558,-0.07,-0.03,0,-0.03,-0.3,0.17,0.39,0.34,-0.24,0.08,-0.07
PF3D7_1417600,PF3D7_1417600 protein,Pf3D7_14_v3: 730694 - 744682 (-),Pf3D7_14_v3,730694,744682,(-),Pf3D7_14_v3: 747506 - 744683 (-),protein,1,13989,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,744682,FALSE,PF3D7_1417600 protein,0,3,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.02,0.04,0.16,0.17,0.03,-0.06,0.04,-0.47,0.42,0.24,-0.02
PF3D7_1417700,PF3D7_1417700 protein,Pf3D7_14_v3: 750330 - 751684 (+),Pf3D7_14_v3,750330,751684,(+),Pf3D7_14_v3: 747507 - 750329 (+),protein,6,696,0,0,"conserved Plasmodium protein, unknown function",0,0,nucleus,750330,FALSE,PF3D7_1417700 protein,0,0,other,0,0,0,0,0,0,1,1,7.649906181,7.649906181,0.01,-0.05,-0.13,-0.02,0.07,-0.14,-0.04,0.67,-0.22,-0.29,0.25
PF3D7_1417800,MCM2,Pf3D7_14_v3: 753389 - 756440 (+),Pf3D7_14_v3,753389,756440,(+),Pf3D7_14_v3: 751685 - 753388 (+),protein,2,2916,0,0,DNA replication licensing factor MCM2 (MCM2),0,0,nucleus,753389,FALSE,MCM2,0,0,other,0,0,0,0,0,41,0,0,-11.01006533,-11.01006533,0.04,0.01,-0.09,-0.46,-0.34,-0.23,0.26,0.14,-0.08,0.13,-0.24
PF3D7_1417900,PF3D7_1417900 protein,Pf3D7_14_v3: 757195 - 758555 (-),Pf3D7_14_v3,757195,758555,(-),Pf3D7_14_v3: 759359 - 758556 (-),protein,4,435,0,0,"conserved Plasmodium protein, unknown function",0,0,0,758555,FALSE,PF3D7_1417900 protein,0,0,other,0,0,0,0,0,6,4,4,0.407931944,0.407931944,-0.03,0,0.4,-0.09,-0.18,0.18,0.68,1.1,1.08,0.16,-0.17
PF3D7_1418000,UFD1,Pf3D7_14_v3: 759360 - 761422 (-),Pf3D7_14_v3,759360,761422,(-),Pf3D7_14_v3: 762613 - 761423 (-),protein,10,849,0,0,"ubiquitin fusion degradation protein UFD1, putative (UFD1)",0,0,0,761422,FALSE,UFD1 PF3D7_1418000,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.15,-0.08,0.09,-0.11,0,0.03,0.04,0.41,-0.05,-0.23,0.07
PF3D7_1418100,LISP1,Pf3D7_14_v3: 762614 - 773407 (-),Pf3D7_14_v3,762614,773407,(-),Pf3D7_14_v3: 774434 - 773408 (-),protein,1,10794,0,0,"liver specific protein 1, putative (LISP1)",0,0,nucleus,773407,FALSE,LISP1,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.03,-0.14,-0.22,0.12,-0.12,0.04,-0.2,-0.55,-0.08,0.39,-0.09
PF3D7_1418200,PF3D7_1418200 protein,Pf3D7_14_v3: 775460 - 776311 (+),Pf3D7_14_v3,775460,776311,(+),Pf3D7_14_v3: 774434 - 775459 (+),protein,3,501,0,0,"conserved Plasmodium protein, unknown function",0,0,0,775460,FALSE,PF3D7_1418200 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.11,-0.2,-0.13,0.1,-0.09,0.03,0.21,0.05,-0.24,0.22,0.08
PF3D7_1418300,PF3D7_1418300 protein,Pf3D7_14_v3: 776672 - 777082 (+),Pf3D7_14_v3,776672,777082,(+),Pf3D7_14_v3: 776312 - 776671 (+),protein,1,411,0,0,"calmodulin, putative",0,0,0,776672,FALSE,PF3D7_1418300 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.12,-0.08,0.54,-0.04,-0.26,0.13,0.33,-0.11,0.07,0.41,-0.3
PF3D7_1418400,PF3D7_1418400 tRNA,Pf3D7_14_v3: 778092 - 778163 (+),Pf3D7_14_v3,778092,778163,(+),Pf3D7_14_v3: 777083 - 778091 (+),tRNA,1,72,0,0,tRNA Proline,NA,NA,0,778092,FALSE,PF3D7_1418400 tRNA,0,0,tRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1418500,PF3D7_1418500 rRNA,Pf3D7_14_v3: 779377 - 779495 (+),Pf3D7_14_v3,779377,779495,(+),Pf3D7_14_v3: 778164 - 779376 (+),rRNA,1,119,0,0,5S ribosomal RNA,NA,NA,0,779377,FALSE,PF3D7_1418500 rRNA,0,0,rRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1418600,PF3D7_1418600 rRNA,Pf3D7_14_v3: 780006 - 780124 (+),Pf3D7_14_v3,780006,780124,(+),Pf3D7_14_v3: 779496 - 780005 (+),rRNA,1,119,0,0,5S ribosomal RNA,NA,NA,0,780006,FALSE,PF3D7_1418600 rRNA,0,0,rRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1418700,PF3D7_1418700 rRNA,Pf3D7_14_v3: 780916 - 781034 (+),Pf3D7_14_v3,780916,781034,(+),Pf3D7_14_v3: 780125 - 780915 (+),rRNA,1,119,0,0,5S ribosomal RNA,NA,NA,0,780916,FALSE,PF3D7_1418700 rRNA,1,1,rRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1418800,PF3D7_1418800 ncRNA,Pf3D7_14_v3: 782049 - 782361 (-),Pf3D7_14_v3,782049,782361,(-),Pf3D7_14_v3: 783077 - 782362 (-),ncRNA,1,313,0,0,signal recognition particle RNA,NA,NA,0,782363,FALSE,PF3D7_1418800 ncRNA,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,0.06,0.44,0.625,0.095,-0.505,0.55,0.895,1.65,-0.21,0.185,-0.7
PF3D7_1418900,PF3D7_1418900 protein,Pf3D7_14_v3: 783078 - 785819 (-),Pf3D7_14_v3,783078,785819,(-),Pf3D7_14_v3: 786957 - 785820 (-),protein,2,2631,0,0,"DEAD/DEAH box ATP-dependent RNA helicase, putative",0,0,0,785819,FALSE,PF3D7_1418900 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1419000,PF3D7_1419000 protein,Pf3D7_14_v3: 786958 - 790458 (-),Pf3D7_14_v3,786958,790458,(-),Pf3D7_14_v3: 792106 - 790459 (-),protein,1,3501,0,0,"conserved Plasmodium protein, unknown function",0,0,0,790458,FALSE,PF3D7_1419000 protein,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.07,0.01,0.04,-0.19,0.01,-0.16,-0.36,-0.24,0.46,-0.09,0.21
PF3D7_1419100,PF3D7_1419100 protein,Pf3D7_14_v3: 793752 - 796877 (+),Pf3D7_14_v3,793752,796877,(+),Pf3D7_14_v3: 792106 - 793751 (+),protein,1,3126,0,0,"ATP-dependent RNA helicase, putative",0,0,0,793752,FALSE,PF3D7_1419100 protein,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.05,0.05,0.17,0.18,-0.09,0,0.22,-0.35,0.22,0,-0.43
PF3D7_1419200,PF3D7_1419200 protein,Pf3D7_14_v3: 797709 - 800135 (-),Pf3D7_14_v3,797709,800135,(-),Pf3D7_14_v3: 801427 - 800136 (-),protein,3,2016,0,0,"thioredoxin-like protein, putative",0,1,secretoryPathway,800135,FALSE,PF3D7_1419200 protein,1,1,other,0,0,0,0,0,12,10,10,0.728900521,0.728900521,-0.01,0.03,-0.48,-0.21,0.02,-0.02,0.13,-0.03,0.43,-0.41,0.2
PF3D7_1419300,GST,Pf3D7_14_v3: 802717 - 803481 (+),Pf3D7_14_v3,802717,803481,(+),Pf3D7_14_v3: 801427 - 802716 (+),protein,2,636,0,0,glutathione S-transferase (GST),0,0,0,802717,FALSE,GST,0,0,other,0,0,0,0,0,9,8,8,0.821969835,0.821969835,-0.12,-0.13,0.12,0.08,0.15,0.19,-0.22,0.17,-0.36,-0.58,0.66
PF3D7_1419400,PF3D7_1419400 protein,Pf3D7_14_v3: 804425 - 811369 (-),Pf3D7_14_v3,804425,811369,(-),Pf3D7_14_v3: 813777 - 811370 (-),protein,4,6606,0,0,"conserved Plasmodium membrane protein, unknown function",4,0,intergralMembrane,811369,FALSE,PF3D7_1419400 protein,2,2,other,0,0,0,0,0,0,5,5,9.960361491,9.960361491,-0.03,-0.05,0.11,0.1,-0.05,0.02,0.17,-0.56,0.31,0.02,-0.13
PF3D7_1419500,PF3D7_1419500 protein,Pf3D7_14_v3: 813778 - 814413 (-),Pf3D7_14_v3,813778,814413,(-),Pf3D7_14_v3: 815323 - 814414 (-),protein,1,636,0,0,"conserved Plasmodium protein, unknown function",0,0,0,814413,FALSE,PF3D7_1419500 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.14,0.06,-0.64,-0.65,-0.36,-0.84,-0.83,-0.51,-0.27,-0.36,0.29
PF3D7_1419600,PF3D7_1419600 protein,Pf3D7_14_v3: 815324 - 818245 (-),Pf3D7_14_v3,815324,818245,(-),Pf3D7_14_v3: 819157 - 818246 (-),protein,12,1380,0,0,"conserved Plasmodium protein, unknown function",0,0,0,818245,FALSE,PF3D7_1419600 protein,0,0,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,-0.05,0.04,-0.12,0.17,0,-0.19,0.02,0.04,-0.49,0.14,-0.36
PF3D7_1419700,PF3D7_1419700 protein,Pf3D7_14_v3: 820068 - 821597 (+),Pf3D7_14_v3,820068,821597,(+),Pf3D7_14_v3: 819158 - 820067 (+),protein,1,1530,0,0,"conserved Plasmodium protein, unknown function",0,0,0,820068,FALSE,PF3D7_1419700 protein,0,0,other,0,0,0,0,0,8,6,6,0.577257446,0.577257446,-0.1,0.04,-0.05,0.08,0.05,0.13,0.14,0.03,0.2,-0.36,0.03
PF3D7_1419800,GR,Pf3D7_14_v3: 822423 - 824340 (-),Pf3D7_14_v3,822423,824340,(-),Pf3D7_14_v3: 825611 - 824341 (-),protein,3,1641,1,0,glutathione reductase (GR),1,1,secretoryPathway,824340,FALSE,GR PF3D7_1419800.2,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1419900,PF3D7_1419900 protein,Pf3D7_14_v3: 825612 - 827330 (-),Pf3D7_14_v3,825612,827330,(-),Pf3D7_14_v3: 828903 - 827331 (-),protein,1,1719,0,0,"YTH domain-containing protein, putative",0,0,0,827330,FALSE,PF3D7_1419900 protein,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.09,0,0.09,-0.07,0.07,0.15,0.12,0.12,-0.18,0.27,0.01
PF3D7_1420000,SF3B4,Pf3D7_14_v3: 828904 - 830773 (-),Pf3D7_14_v3,828904,830773,(-),Pf3D7_14_v3: 832334 - 830774 (-),protein,3,1455,0,0,"splicing factor 3B subunit 4, putative (SF3B4)",0,0,nucleus,830773,FALSE,SF3B4,1,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.15,0.04,0.27,0,0.01,0.19,0.43,0.45,0.01,0.12,0.06
PF3D7_1420100,PF3D7_1420100 protein,Pf3D7_14_v3: 832335 - 836684 (-),Pf3D7_14_v3,832335,836684,(-),Pf3D7_14_v3: 838926 - 836685 (-),protein,1,4350,0,0,"conserved Plasmodium protein, unknown function",0,0,0,836684,FALSE,PF3D7_1420100 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.02,-0.15,0.11,0.29,0.06,0.21,0.08,-0.54,-0.05,0.32,-0.1
PF3D7_1420200,PF3D7_1420200 protein,Pf3D7_14_v3: 838927 - 842664 (-),Pf3D7_14_v3,838927,842664,(-),Pf3D7_14_v3: 843188 - 842665 (-),protein,1,3738,0,0,"tetratricopeptide repeat family protein, putative",0,0,0,842664,FALSE,PF3D7_1420200 protein,0,0,other,0,0,0,0,0,11,0,0,-9.112904056,-9.112904056,-0.02,-0.03,-0.34,-0.11,0.06,-0.23,-0.35,-0.49,-0.04,0.03,0.01
PF3D7_1420300,PF3D7_1420300 protein,Pf3D7_14_v3: 843711 - 844619 (+),Pf3D7_14_v3,843711,844619,(+),Pf3D7_14_v3: 843189 - 843710 (+),protein,1,909,0,0,"zinc finger protein, putative",0,0,0,843711,FALSE,PF3D7_1420300 protein,0,0,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,-0.16,0.05,-0.14,0.36,0.42,0.43,-0.54,0.02,-0.15,-0.67,0.15
PF3D7_1420400,GlyRS,Pf3D7_14_v3: 846508 - 849177 (+),Pf3D7_14_v3,846508,849177,(+),Pf3D7_14_v3: 844620 - 846507 (+),protein,1,2670,0,0,glycine--tRNA ligase (GlyRS),0,1,apicoplast,846508,FALSE,GlyRS,0,0,other,0,0,0,0,0,21,7,7,-0.591895115,-0.591895115,-0.22,-0.08,0.05,-0.02,-0.04,0.1,0.07,0.1,-0.09,-0.21,0.15
PF3D7_1420500,PF3D7_1420500 protein,Pf3D7_14_v3: 849819 - 853349 (-),Pf3D7_14_v3,849819,853349,(-),Pf3D7_14_v3: 854093 - 853350 (-),protein,1,3531,0,0,"conserved Plasmodium membrane protein, unknown function",9,1,intergralMembrane,853349,FALSE,PF3D7_1420500 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.11,-0.1,-0.22,-0.46,0.05,0.04,0.11,-0.28,0.04,-0.08,-0.16
PF3D7_1420600,PANK,Pf3D7_14_v3: 854094 - 855963 (-),Pf3D7_14_v3,854094,855963,(-),Pf3D7_14_v3: 857987 - 855964 (-),protein,3,1560,0,0,"pantothenate kinase, putative (PANK)",0,0,0,855963,FALSE,PANK,1,5,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.1,-0.16,-0.04,-0.19,-0.12,-0.08,0.17,0.2,-0.17,-0.18,0.18
PF3D7_1420700,P113,Pf3D7_14_v3: 860011 - 863080 (+),Pf3D7_14_v3,860011,863080,(+),Pf3D7_14_v3: 857988 - 860010 (+),protein,2,2910,0,0,surface protein P113 (P113),1,1,parasiteSurface,860011,FALSE,P113,0,0,other,0,0,0,0,0,2,45,45,5.476672856,5.476672856,-0.15,0.16,-0.04,0.08,-0.06,0.15,0.34,0.1,0,0.15,-0.1
PF3D7_1420800,PF3D7_1420800 protein,Pf3D7_14_v3: 863623 - 864820 (-),Pf3D7_14_v3,863623,864820,(-),Pf3D7_14_v3: 865345 - 864821 (-),protein,4,774,0,0,"dynein-associated protein, putative",0,0,0,864820,FALSE,PF3D7_1420800 protein,0,0,other,0,0,0,0,0,5,0,0,-7.976972095,-7.976972095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1420900,PF3D7_1420900 protein,Pf3D7_14_v3: 865346 - 866805 (-),Pf3D7_14_v3,865346,866805,(-),Pf3D7_14_v3: 867801 - 866806 (-),protein,2,1227,0,0,"mannose-1-phosphate guanyltransferase, putative",0,0,0,866805,FALSE,PF3D7_1420900 protein,0,0,other,0,0,0,0,0,12,0,0,-9.238325738,-9.238325738,-0.11,-0.02,0.06,-0.2,-0.08,-0.05,0.08,0.22,-0.16,0.08,0.13
PF3D7_1421000,PF3D7_1421000 protein,Pf3D7_14_v3: 867802 - 868920 (-),Pf3D7_14_v3,867802,868920,(-),Pf3D7_14_v3: 869960 - 868921 (-),protein,4,534,0,0,"conserved Plasmodium protein, unknown function",0,0,0,868920,FALSE,PF3D7_1421000 protein,0,0,other,0,0,0,0,0,3,2,2,0.409126712,0.409126712,-0.11,0,0.18,-0.18,-0.08,0.08,0.6,0.94,-0.35,-0.27,-0.08
PF3D7_1421100,PF3D7_1421100 protein,Pf3D7_14_v3: 871000 - 874761 (+),Pf3D7_14_v3,871000,874761,(+),Pf3D7_14_v3: 869961 - 870999 (+),protein,1,3762,0,0,"conserved Plasmodium protein, unknown function",0,0,0,871000,FALSE,PF3D7_1421100 protein,0,0,other,0,0,0,0,0,16,0,0,-9.653062895,-9.653062895,-0.21,-0.13,-0.07,0.02,0.02,0.14,-0.14,-0.65,-0.03,-0.22,0.14
PF3D7_1421150,PF3D7_1421150 snoRNA,Pf3D7_14_v3: 875173 - 875321 (-),Pf3D7_14_v3,875173,875321,(-),NA,snoRNA,1,149,0,0,C/D small nucleolar RNA,NA,NA,nucleus,875321,FALSE,PF3D7_1421150 snoRNA,0,0,snoRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1421200,RPS25,Pf3D7_14_v3: 875687 - 876385 (-),Pf3D7_14_v3,875687,876385,(-),Pf3D7_14_v3: 877440 - 876386 (-),protein,3,318,0,0,40S ribosomal protein S25 (RPS25),0,0,0,876385,FALSE,RPS25,0,0,ribosome,0,0,0,0,0,10,7,7,0.477739073,0.477739073,0.03,-0.09,0.56,-0.22,-0.37,0.16,0.86,0.91,-0.25,-0.07,-0.17
PF3D7_1421300,PF3D7_1421300 protein,Pf3D7_14_v3: 877441 - 881450 (-),Pf3D7_14_v3,877441,881450,(-),Pf3D7_14_v3: 881956 - 881451 (-),protein,6,3051,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,881450,FALSE,PF3D7_1421300 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.33,-0.09,-0.09,0.02,-0.01,-0.02,0.1,0.2,-0.38,0.04,0
PF3D7_1421400,PF3D7_1421400 protein,Pf3D7_14_v3: 881957 - 883672 (-),Pf3D7_14_v3,881957,883672,(-),Pf3D7_14_v3: 884036 - 883673 (-),protein,6,867,0,0,"DNA-directed RNA polymerase III subunit C, putative",0,0,0,883672,FALSE,PF3D7_1421400 protein,0,0,other,0,0,0,0,0,0,1,1,7.649906181,7.649906181,-0.26,-0.13,-0.11,-0.11,-0.07,0.22,0.28,0.66,-0.56,-0.6,0.11
PF3D7_1421500,TIM8,Pf3D7_14_v3: 884398 - 885074 (+),Pf3D7_14_v3,884398,885074,(+),Pf3D7_14_v3: 884036 - 884397 (+),protein,3,342,0,0,"mitochondrial import inner membrane translocase subunit TIM8, putative (TIM8)",0,0,mitochondrion,884398,FALSE,TIM8,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.12,-0.14,-0.21,0.15,-0.01,0.27,-0.05,0.63,-0.58,-0.62,0.26
PF3D7_1421600,PF3D7_1421600 protein,Pf3D7_14_v3: 885211 - 887870 (+),Pf3D7_14_v3,885211,887870,(+),Pf3D7_14_v3: 885075 - 885210 (+),protein,4,2055,0,0,"conserved Plasmodium protein, unknown function",0,0,0,885211,FALSE,PF3D7_1421600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.02,-0.01,-0.19,-0.11,-0.04,0,0.1,0.11,-0.35,-0.32,0.12
PF3D7_1421700,PF3D7_1421700 ncRNA,Pf3D7_14_v3: 887932 - 888120 (-),Pf3D7_14_v3,887932,888120,(-),Pf3D7_14_v3: 888837 - 888121 (-),ncRNA,1,189,0,0,unspecified product,NA,NA,0,888120,FALSE,PF3D7_1421700 ncRNA,1,1,ncRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1421800,PF3D7_1421800 protein,Pf3D7_14_v3: 888838 - 889953 (-),Pf3D7_14_v3,888838,889953,(-),Pf3D7_14_v3: 891139 - 889954 (-),protein,1,1116,0,0,"conserved Plasmodium protein, unknown function",0,0,0,889953,FALSE,PF3D7_1421800 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.23,-0.12,0.09,0.09,-0.07,0.13,0.58,-0.21,0.83,0.47,0.03
PF3D7_1421900,PF3D7_1421900 protein,Pf3D7_14_v3: 891140 - 891622 (-),Pf3D7_14_v3,891140,891622,(-),Pf3D7_14_v3: 891990 - 891623 (-),protein,1,483,0,0,"copper transporter, putative",4,1,intergralMembrane,891622,FALSE,PF3D7_1421900 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.19,0.02,-0.14,-0.39,0.16,-0.27,-0.12,0.51,0.01,-0.28,0.01
PF3D7_1422000,PF3D7_1422000 protein,Pf3D7_14_v3: 891991 - 893049 (-),Pf3D7_14_v3,891991,893049,(-),Pf3D7_14_v3: 893719 - 893050 (-),protein,3,282,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,893049,FALSE,PF3D7_1422000 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.1,-0.1,0.04,-0.21,-0.1,0.2,0.27,0.95,0.29,-0.46,-0.09
PF3D7_1422100,PF3D7_1422100 protein,Pf3D7_14_v3: 893720 - 894862 (-),Pf3D7_14_v3,893720,894862,(-),Pf3D7_14_v3: 896003 - 894863 (-),protein,1,1143,0,0,"mitochondrial ribosomal protein L21 precursor, putative",0,0,mitochondrion,894862,FALSE,PF3D7_1422100 protein,2,2,mitoRibosome,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.09,-0.02,0.25,-0.38,-0.33,-0.14,0.01,0.54,-0.14,0.04,-0.2
PF3D7_1422200,PF3D7_1422200 protein,Pf3D7_14_v3: 896004 - 896939 (-),Pf3D7_14_v3,896004,896939,(-),Pf3D7_14_v3: 897979 - 896940 (-),protein,1,936,0,0,"conserved Plasmodium protein, unknown function",0,0,0,896939,FALSE,PF3D7_1422200 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,0.085,-0.435,-0.075,0.105,0.135,0.17,0.465,-0.265,0.205,-0.125
PF3D7_1422300,PF3D7_1422300 protein,Pf3D7_14_v3: 897980 - 899044 (-),Pf3D7_14_v3,897980,899044,(-),Pf3D7_14_v3: 899716 - 899045 (-),protein,1,1065,0,0,"DnaJ protein, putative",0,0,0,899044,FALSE,PF3D7_1422300 protein,0,0,DnaJ,0,0,0,0,0,0,3,3,9.225314375,9.225314375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1422400,PF3D7_1422400 protein,Pf3D7_14_v3: 900386 - 905278 (+),Pf3D7_14_v3,900386,905278,(+),Pf3D7_14_v3: 899716 - 900385 (+),protein,1,4893,0,0,"conserved Plasmodium protein, unknown function",0,0,0,900386,FALSE,PF3D7_1422400 protein,1,1,other,0,0,0,0,0,1,1,1,0.991694698,0.991694698,-0.22,-0.01,-0.05,0.01,0.07,0.26,0.02,0.13,-0.01,0.1,0.23
PF3D7_1422500,HRD1,Pf3D7_14_v3: 906620 - 908892 (+),Pf3D7_14_v3,906620,908892,(+),Pf3D7_14_v3: 905279 - 906619 (+),protein,4,1533,0,0,ERAD-associated E3 ubiquitin-protein ligase HRD1 (HRD1),5,1,intergralMembrane,906620,FALSE,HRD1,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.09,-0.14,0.06,-0.29,-0.15,-0.19,-0.07,0.93,0.26,0.57,0.21
PF3D7_1422600,PF3D7_1422600 protein,Pf3D7_14_v3: 910227 - 912152 (+),Pf3D7_14_v3,910227,912152,(+),Pf3D7_14_v3: 908893 - 910226 (+),protein,1,1926,0,0,"conserved Plasmodium protein, unknown function",0,0,0,910227,FALSE,PF3D7_1422600 protein,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.15,-0.08,0.06,-0.43,-0.16,-0.29,-0.03,-0.1,0.15,0.04,0.23
PF3D7_1422700,PF3D7_1422700 protein,Pf3D7_14_v3: 913819 - 917391 (+),Pf3D7_14_v3,913819,917391,(+),Pf3D7_14_v3: 912153 - 913818 (+),protein,1,3573,0,0,"conserved Plasmodium protein, unknown function",0,0,0,913819,FALSE,PF3D7_1422700 protein,0,0,other,0,0,0,0,0,0,2,2,8.642746389,8.642746389,-0.11,-0.15,0.14,0.11,-0.07,-0.07,0.05,0.38,0.3,-0.14,0.01
PF3D7_1422800,ARP4a,Pf3D7_14_v3: 918429 - 919997 (-),Pf3D7_14_v3,918429,919997,(-),Pf3D7_14_v3: 921465 - 919998 (-),protein,1,1569,0,0,"actin-related protein, putative (ARP4a)",0,0,0,919997,FALSE,ARP4a,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.13,-0.18,-0.18,0.05,-0.15,0.04,0.23,0.47,-0.47,-0.25,0.04
PF3D7_1422900,PF3D7_1422900 protein,Pf3D7_14_v3: 922931 - 924208 (+),Pf3D7_14_v3,922931,924208,(+),Pf3D7_14_v3: 921465 - 922930 (+),protein,1,1278,0,0,"14-3-3 protein, putative",0,0,0,922931,FALSE,PF3D7_1422900 protein,0,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.03,-0.22,0.17,-0.09,-0.02,0.26,0,-0.82,-0.43,-0.07,-0.11
PF3D7_1423000,NOG2,Pf3D7_14_v3: 924964 - 926427 (-),Pf3D7_14_v3,924964,926427,(-),Pf3D7_14_v3: 927965 - 926428 (-),protein,1,1464,0,0,"nucleolar GTP-binding protein 2, putative (NOG2)",0,0,nucleus,926427,FALSE,NOG2,1,3,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.08,-0.01,0.17,0.15,-0.07,0.23,0.24,0.28,-0.22,0.04,-0.1
